Pattern,Size,supportT,supportN,GrowthRatio
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'CCNB1_EH', 'KIF20A_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'CCNB1_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'CCNB1_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'CCNB1_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'CCNB1_EH', 'KIF20A_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'CCNB1_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'CCNB1_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'CCNB1_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'CCNB1_EH', 'KIF20A_EH', 'DEPDC1_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'CCNB1_EH', 'KIF20A_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'CCNB1_EH', 'DEPDC1_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'CCNB1_EH', 'DEPDC1_EH', 'KIF20A_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'CCNB1_EH', 'KIF20A_EH', 'DEPDC1_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'CCNB1_EH', 'DEPDC1_EH', 'KIF20A_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DLGAP5_EH', 'ERCC6L_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'ERCC6L_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'ERCC6L_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'ERCC6L_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'ERCC6L_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'KIF20A_EH', 'DLGAP5_EH', 'ERCC6L_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'ERCC6L_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'ERCC6L_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH', 'ERCC6L_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'ERCC6L_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF20A_EH', 'ERCC6L_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'DEPDC1_EH', 'KIF20A_EH', 'ERCC6L_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'C16orf59_EH', 'KIF20A_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'BUB1B_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'ASPM_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'KIF14_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'KIF14_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'KIF14_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'KIF14_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'KIF14_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'KIF14_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'EXO1_EH', 'KIF14_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'KIF14_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'KIF14_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF14_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'KIF14_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'KIF20A_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF20A_EH', 'DEPDC1_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'KIF20A_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH', 'DEPDC1_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH', 'DEPDC1_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH', 'DEPDC1_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH', 'DEPDC1_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'KIF20A_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF20A_EH', 'DEPDC1_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF20A_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'DEPDC1_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'ASPM_EH', 'KIF20A_EH', 'DEPDC1_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'DEPDC1_EH', 'KIF20A_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'ASPM_EH', 'DEPDC1_EH', 'KIF20A_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'KIF14_EH', 'KIF20A_EH', 'DEPDC1_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'KIF14_EH', 'KIF20A_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'KIF14_EH', 'DEPDC1_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'EXO1_EH', 'KIF14_EH', 'KIF20A_EH', 'DEPDC1_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'KIF14_EH', 'DEPDC1_EH', 'KIF20A_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'KIF14_EH', 'DEPDC1_EH', 'KIF20A_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'EXO1_EH', 'DEPDC1_EH', 'KIF20A_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CENPF_EH', 'KIF11_EH', 'DEPDC1_EH', 'KIF20A_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'ASPM_EH', 'KIF14_EH', 'CCNB1_EH', 'DEPDC1_EH', 'BUB1B_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'KIF11_EH', 'CCNB1_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'KIF11_EH', 'CCNB1_EH', 'KIF20A_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'KIF11_EH', 'CCNB1_EH', 'DEPDC1_EH', 'BUB1B_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'KIF11_EH', 'CCNB1_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'CCNB1_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'KIF11_EH', 'CCNB1_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'KIF11_EH', 'CCNB1_EH', 'DEPDC1_EH', 'KIF20A_EH', 'BUB1B_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'ERCC6L_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'KIF11_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH', 'ERCC6L_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'TPX2_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'TPX2_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'BUB1B_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'DEPDC1_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
"frozenset({'AURKA_EH', 'KIF11_EH', 'EXO1_EH', 'ASPM_EH', 'KIF14_EH', 'KIF20A_EH', 'DLGAP5_EH'})",7,0.3333333333333333,0.0,inf
