Pattern,Value,Size,Basal-Support,Her2-Support,Luma-Support,Lumb-Support
"frozenset({'CA6_H', 'CARD18_EH', 'CSN2_EH', 'UCN3_EH', 'RGR_H', 'MAGEB4_H'})",0.8666666666666667,6,0.06666666666666667,0.8,0.9333333333333333,0.9
"frozenset({'CARD18_EH', 'CSN2_EH', 'FAM150A_EH', 'RGR_H', 'MOG_H', 'MAGEB4_H'})",0.8666666666666667,6,0.03333333333333333,0.6333333333333333,0.7666666666666667,0.9
"frozenset({'CA6_H', 'CSN2_EH', 'FAM150A_EH', 'RGR_H', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,6,0.06666666666666667,0.7666666666666667,0.9333333333333333,0.8333333333333334
"frozenset({'CSN2_EH', 'FAM150A_EH', 'RGR_H', 'MAGEB4_H', 'HAO1_H', 'KRT20_H'})",0.8666666666666667,6,0.03333333333333333,0.43333333333333335,0.9,0.7666666666666667
"frozenset({'CARD18_EH', 'CSN2_EH', 'UCN3_EH', 'RGR_H', 'FAM150A_EH', 'MAGEB4_H'})",0.8666666666666667,6,0.1,0.8666666666666667,0.9666666666666667,0.9333333333333333
"frozenset({'CA6_H', 'CARD18_EH', 'UCN3_EH', 'RGR_H', 'FAM150A_EH', 'MAGEB4_H'})",0.8666666666666667,6,0.06666666666666667,0.8,0.9333333333333333,0.9
"frozenset({'CA6_H', 'CSN2_EH', 'RGR_H', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.7666666666666667,0.9333333333333333,0.8333333333333334
"frozenset({'CSN2_EH', 'UCN3_EH', 'RGR_H', 'CSN3_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.8666666666666667,0.8666666666666667
"frozenset({'CSN2_EH', 'UCN3_EH', 'RGR_H', 'FAM150A_EH', 'MAGEB4_H'})",0.8666666666666667,5,0.1,0.8666666666666667,0.9666666666666667,0.9333333333333333
"frozenset({'CA6_H', 'UCN3_EH', 'RGR_H', 'FAM150A_EH', 'MAGEB4_H'})",0.8666666666666667,5,0.06666666666666667,0.8,0.9333333333333333,0.9
"frozenset({'CSN2_EH', 'UCN3_EH', 'RGR_H', 'MOG_H', 'MAGEB4_H'})",0.8666666666666667,5,0.03333333333333333,0.6333333333333333,0.7666666666666667,0.9
"frozenset({'CA6_H', 'CSN2_EH', 'RGR_H', 'MAGEB4_H', 'HAO1_H'})",0.8666666666666667,5,0.03333333333333333,0.7333333333333333,0.9,0.8666666666666667
"frozenset({'FAM150A_EH', 'RGR_H', 'MAGEB4_H', 'KRT20_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.43333333333333335,0.9333333333333333,0.7333333333333333
"frozenset({'CARD18_EH', 'UCN3_EH', 'RGR_H', 'FAM150A_EH', 'MAGEB4_H'})",0.8666666666666667,5,0.1,0.8666666666666667,0.9666666666666667,0.9333333333333333
"frozenset({'CA6_H', 'FAM150A_EH', 'RGR_H', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.7666666666666667,0.9333333333333333,0.8333333333333334
"frozenset({'LOC93432_H', 'CSN2_EH', 'FAM150A_EH', 'UCN3_EH', 'RGR_H'})",0.8666666666666667,5,0.1,0.9666666666666667,0.8,0.9
"frozenset({'CARD18_EH', 'UCN3_EH', 'FAM150A_EH', 'MAGEB4_H', 'HAO1_H'})",0.8666666666666667,5,0.1,0.8,0.9666666666666667,0.9333333333333333
"frozenset({'UCN3_EH', 'RGR_H', 'FAM150A_EH', 'MAGEB4_H', 'KRT20_H'})",0.8666666666666667,5,0.06666666666666667,0.4666666666666667,0.9333333333333333,0.8
"frozenset({'PSAPL1_H', 'UCN3_EH', 'FAM150A_EH', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.6666666666666666,0.9,0.7333333333333333
"frozenset({'CA6_H', 'CARD18_EH', 'CSN2_EH', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.7666666666666667,0.9333333333333333,0.8333333333333334
"frozenset({'UCN3_EH', 'RGR_H', 'FAM150A_EH', 'MOG_H', 'MAGEB4_H'})",0.8666666666666667,5,0.03333333333333333,0.6333333333333333,0.7666666666666667,0.9
"frozenset({'CSN2_EH', 'FAM150A_EH', 'RGR_H', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.8333333333333334,0.9333333333333333,0.8666666666666667
"frozenset({'CSN2_EH', 'RGR_H', 'MAGEB4_H', 'KRT20_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.43333333333333335,0.9333333333333333,0.7333333333333333
"frozenset({'CARD18_EH', 'CSN2_EH', 'FAM150A_EH', 'RGR_H', 'MAGEB4_H'})",0.8666666666666667,5,0.1,0.8666666666666667,0.9666666666666667,0.9333333333333333
"frozenset({'CSN2_EH', 'PSAPL1_H', 'UCN3_EH', 'RGR_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.7333333333333333,0.9,0.7666666666666667
"frozenset({'CARD18_EH', 'PSAPL1_H', 'FAM150A_EH', 'RGR_H', 'MAGEB4_H'})",0.8666666666666667,5,0.03333333333333333,0.6666666666666666,0.9,0.7666666666666667
"frozenset({'CARD18_EH', 'RGR_H', 'MAGEB4_H', 'KRT20_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.43333333333333335,0.9333333333333333,0.7333333333333333
"frozenset({'RGR_H', 'MAGEB4_H', 'HAO1_H', 'KRT20_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.4,0.9,0.7
"frozenset({'LOC93432_H', 'CSN2_EH', 'UCN3_EH', 'RGR_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.8,0.8333333333333334
"frozenset({'CSN2_EH', 'FAM150A_EH', 'RGR_H', 'MOG_H', 'MAGEB4_H'})",0.8666666666666667,5,0.03333333333333333,0.6333333333333333,0.7666666666666667,0.9
"frozenset({'CA6_H', 'UCN3_EH', 'RGR_H', 'MAGEB4_H', 'HAO1_H'})",0.8666666666666667,5,0.03333333333333333,0.7333333333333333,0.9,0.8666666666666667
"frozenset({'FAM150A_EH', 'UCN3_EH', 'RGR_H', 'CSN3_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.8666666666666667,0.8666666666666667
"frozenset({'CSN2_EH', 'PSAPL1_H', 'UCN3_EH', 'RGR_H', 'MAGEB4_H'})",0.8666666666666667,5,0.03333333333333333,0.6666666666666666,0.9,0.7666666666666667
"frozenset({'CARD18_EH', 'CSN2_EH', 'RGR_H', 'MAGEB4_H', 'KRT20_H'})",0.8666666666666667,5,0.06666666666666667,0.4666666666666667,0.9333333333333333,0.8
"frozenset({'CARD18_EH', 'CSN2_EH', 'FAM150A_EH', 'MAGEB4_H', 'HAO1_H'})",0.8666666666666667,5,0.1,0.8,0.9666666666666667,0.9333333333333333
"frozenset({'CARD18_EH', 'C1orf94_H', 'UCN3_EH', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.5666666666666667,0.9,0.7333333333333333
"frozenset({'CA6_H', 'CSN2_EH', 'FAM150A_EH', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.7666666666666667,0.9333333333333333,0.8333333333333334
"frozenset({'CSN2_EH', 'PSAPL1_H', 'UCN3_EH', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.6666666666666666,0.9,0.7333333333333333
"frozenset({'LOC93432_H', 'CARD18_EH', 'UCN3_EH', 'RGR_H', 'CSN3_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.7333333333333333,0.8666666666666667
"frozenset({'CA6_H', 'UCN3_EH', 'FAM150A_EH', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.7666666666666667,0.9333333333333333,0.8333333333333334
"frozenset({'CARD18_EH', 'CSN2_EH', 'UCN3_EH', 'MAGEB4_H', 'HAO1_H'})",0.8666666666666667,5,0.1,0.8,0.9666666666666667,0.9333333333333333
"frozenset({'CSN2_EH', 'UCN3_EH', 'RGR_H', 'MAGEB4_H', 'KRT20_H'})",0.8666666666666667,5,0.06666666666666667,0.4666666666666667,0.9333333333333333,0.8
"frozenset({'PSAPL1_H', 'UCN3_EH', 'RGR_H', 'FAM150A_EH', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.7333333333333333,0.9,0.7666666666666667
"frozenset({'C1orf94_H', 'CSN2_EH', 'FAM150A_EH', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.5666666666666667,0.9,0.7333333333333333
"frozenset({'CARD18_EH', 'CSN2_EH', 'PSAPL1_H', 'UCN3_EH', 'HAO1_H'})",0.8666666666666667,5,0.03333333333333333,0.7,0.9,0.7666666666666667
"frozenset({'CARD18_EH', 'C1orf94_H', 'CSN2_EH', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.5666666666666667,0.9,0.7333333333333333
"frozenset({'CSN2_EH', 'PSAPL1_H', 'UCN3_EH', 'FAM150A_EH', 'HAO1_H'})",0.8666666666666667,5,0.03333333333333333,0.7,0.9,0.7666666666666667
"frozenset({'CA6_H', 'CARD18_EH', 'CSN2_EH', 'RGR_H', 'MAGEB4_H'})",0.8666666666666667,5,0.06666666666666667,0.8,0.9333333333333333,0.9
"frozenset({'UCN3_EH', 'RGR_H', 'FAM150A_EH', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.8333333333333334,0.9333333333333333,0.8666666666666667
"frozenset({'CSN2_EH', 'PSAPL1_H', 'FAM150A_EH', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.6666666666666666,0.9,0.7333333333333333
"frozenset({'CA6_H', 'CARD18_EH', 'UCN3_EH', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.7666666666666667,0.9333333333333333,0.8333333333333334
"frozenset({'C1orf94_H', 'CSN2_EH', 'UCN3_EH', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.5666666666666667,0.9,0.7333333333333333
"frozenset({'LOC93432_H', 'CSN2_EH', 'UCN3_EH', 'RGR_H', 'CSN3_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.7333333333333333,0.8666666666666667
"frozenset({'CARD18_EH', 'UCN3_EH', 'RGR_H', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.8333333333333334,0.9333333333333333,0.8666666666666667
"frozenset({'LOC93432_H', 'CARD18_EH', 'CSN2_EH', 'UCN3_EH', 'RGR_H'})",0.8666666666666667,5,0.1,0.9666666666666667,0.8,0.9
"frozenset({'LOC93432_H', 'FAM150A_EH', 'UCN3_EH', 'RGR_H', 'CSN3_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.7333333333333333,0.8666666666666667
"frozenset({'CARD18_EH', 'UCN3_EH', 'RGR_H', 'MAGEB4_H', 'KRT20_H'})",0.8666666666666667,5,0.06666666666666667,0.4666666666666667,0.9333333333333333,0.8
"frozenset({'CARD18_EH', 'FAM150A_EH', 'RGR_H', 'CSN3_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.8666666666666667,0.8666666666666667
"frozenset({'CARD18_EH', 'CSN2_EH', 'RGR_H', 'CSN3_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.8666666666666667,0.8666666666666667
"frozenset({'CSN2_EH', 'RGR_H', 'MAGEB4_H', 'HAO1_H', 'KRT20_H'})",0.8666666666666667,5,0.03333333333333333,0.43333333333333335,0.9,0.7666666666666667
"frozenset({'LOC93432_H', 'CARD18_EH', 'FAM150A_EH', 'UCN3_EH', 'RGR_H'})",0.8666666666666667,5,0.1,0.9666666666666667,0.8,0.9
"frozenset({'CARD18_EH', 'FAM150A_EH', 'RGR_H', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.8333333333333334,0.9333333333333333,0.8666666666666667
"frozenset({'CARD18_EH', 'UCN3_EH', 'RGR_H', 'CSN3_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.8666666666666667,0.8666666666666667
"frozenset({'CARD18_EH', 'FAM150A_EH', 'RGR_H', 'MAGEB4_H', 'KRT20_H'})",0.8666666666666667,5,0.06666666666666667,0.4666666666666667,0.9333333333333333,0.8
"frozenset({'LOC93432_H', 'CARD18_EH', 'CSN2_EH', 'FAM150A_EH', 'RGR_H'})",0.8666666666666667,5,0.1,0.9666666666666667,0.8,0.9
"frozenset({'CARD18_EH', 'UCN3_EH', 'RGR_H', 'MOG_H', 'MAGEB4_H'})",0.8666666666666667,5,0.03333333333333333,0.6333333333333333,0.7666666666666667,0.9
"frozenset({'CARD18_EH', 'PSAPL1_H', 'UCN3_EH', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.6666666666666666,0.9,0.7333333333333333
"frozenset({'CA6_H', 'CARD18_EH', 'RGR_H', 'MAGEB4_H', 'HAO1_H'})",0.8666666666666667,5,0.03333333333333333,0.7333333333333333,0.9,0.8666666666666667
"frozenset({'CARD18_EH', 'PSAPL1_H', 'FAM150A_EH', 'RGR_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.7333333333333333,0.9,0.7666666666666667
"frozenset({'LOC93432_H', 'CARD18_EH', 'FAM150A_EH', 'RGR_H', 'CSN3_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.7333333333333333,0.8666666666666667
"frozenset({'CARD18_EH', 'CSN2_EH', 'UCN3_EH', 'RGR_H', 'MAGEB4_H'})",0.8666666666666667,5,0.1,0.8666666666666667,0.9666666666666667,0.9333333333333333
"frozenset({'PSAPL1_H', 'UCN3_EH', 'RGR_H', 'FAM150A_EH', 'MAGEB4_H'})",0.8666666666666667,5,0.03333333333333333,0.6666666666666666,0.9,0.7666666666666667
"frozenset({'CSN2_EH', 'FAM150A_EH', 'RGR_H', 'MAGEB4_H', 'KRT20_H'})",0.8666666666666667,5,0.06666666666666667,0.4666666666666667,0.9333333333333333,0.8
"frozenset({'CARD18_EH', 'CSN2_EH', 'PSAPL1_H', 'RGR_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.7333333333333333,0.9,0.7666666666666667
"frozenset({'FAM150A_EH', 'RGR_H', 'MAGEB4_H', 'HAO1_H', 'KRT20_H'})",0.8666666666666667,5,0.03333333333333333,0.43333333333333335,0.9,0.7666666666666667
"frozenset({'CARD18_EH', 'CSN2_EH', 'PSAPL1_H', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.6666666666666666,0.9,0.7333333333333333
"frozenset({'CARD18_EH', 'FAM150A_EH', 'RGR_H', 'MOG_H', 'MAGEB4_H'})",0.8666666666666667,5,0.03333333333333333,0.6333333333333333,0.7666666666666667,0.9
"frozenset({'CARD18_EH', 'PSAPL1_H', 'FAM150A_EH', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.6666666666666666,0.9,0.7333333333333333
"frozenset({'CA6_H', 'CARD18_EH', 'UCN3_EH', 'RGR_H', 'MAGEB4_H'})",0.8666666666666667,5,0.06666666666666667,0.8,0.9333333333333333,0.9
"frozenset({'LOC93432_H', 'CSN2_EH', 'FAM150A_EH', 'RGR_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.8,0.8333333333333334
"frozenset({'LOC93432_H', 'CARD18_EH', 'UCN3_EH', 'RGR_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.8,0.8333333333333334
"frozenset({'CSN2_EH', 'PSAPL1_H', 'FAM150A_EH', 'RGR_H', 'MAGEB4_H'})",0.8666666666666667,5,0.03333333333333333,0.6666666666666666,0.9,0.7666666666666667
"frozenset({'LOC93432_H', 'CSN2_EH', 'FAM150A_EH', 'RGR_H', 'CSN3_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.7333333333333333,0.8666666666666667
"frozenset({'CARD18_EH', 'CSN2_EH', 'RGR_H', 'HAO1_H', 'CSN3_H'})",0.8666666666666667,5,0.03333333333333333,0.8666666666666667,0.8333333333333334,0.9
"frozenset({'CARD18_EH', 'CSN2_EH', 'PSAPL1_H', 'RGR_H', 'MAGEB4_H'})",0.8666666666666667,5,0.03333333333333333,0.6666666666666666,0.9,0.7666666666666667
"frozenset({'LOC93432_H', 'CARD18_EH', 'CSN2_EH', 'RGR_H', 'CSN3_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.7333333333333333,0.8666666666666667
"frozenset({'UCN3_EH', 'FAM150A_EH', 'RGR_H', 'HAO1_H', 'CSN3_H'})",0.8666666666666667,5,0.03333333333333333,0.8666666666666667,0.8333333333333334,0.9
"frozenset({'LOC93432_H', 'CARD18_EH', 'CSN2_EH', 'RGR_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.8,0.8333333333333334
"frozenset({'CARD18_EH', 'PSAPL1_H', 'UCN3_EH', 'FAM150A_EH', 'HAO1_H'})",0.8666666666666667,5,0.03333333333333333,0.7,0.9,0.7666666666666667
"frozenset({'CA6_H', 'UCN3_EH', 'RGR_H', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.7666666666666667,0.9333333333333333,0.8333333333333334
"frozenset({'CARD18_EH', 'UCN3_EH', 'RGR_H', 'HAO1_H', 'CSN3_H'})",0.8666666666666667,5,0.03333333333333333,0.8666666666666667,0.8333333333333334,0.9
"frozenset({'UCN3_EH', 'RGR_H', 'MAGEB4_H', 'KRT20_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.43333333333333335,0.9333333333333333,0.7333333333333333
"frozenset({'CSN2_EH', 'UCN3_EH', 'RGR_H', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.8333333333333334,0.9333333333333333,0.8666666666666667
"frozenset({'CSN2_EH', 'UCN3_EH', 'RGR_H', 'HAO1_H', 'CSN3_H'})",0.8666666666666667,5,0.03333333333333333,0.8666666666666667,0.8333333333333334,0.9
"frozenset({'LOC93432_H', 'FAM150A_EH', 'UCN3_EH', 'RGR_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.8,0.8333333333333334
"frozenset({'CA6_H', 'CSN2_EH', 'UCN3_EH', 'RGR_H', 'MAGEB4_H'})",0.8666666666666667,5,0.06666666666666667,0.8,0.9333333333333333,0.9
"frozenset({'CARD18_EH', 'CSN2_EH', 'PSAPL1_H', 'FAM150A_EH', 'HAO1_H'})",0.8666666666666667,5,0.03333333333333333,0.7,0.9,0.7666666666666667
"frozenset({'CSN2_EH', 'UCN3_EH', 'FAM150A_EH', 'MAGEB4_H', 'HAO1_H'})",0.8666666666666667,5,0.1,0.8,0.9666666666666667,0.9333333333333333
"frozenset({'CARD18_EH', 'CSN2_EH', 'RGR_H', 'MOG_H', 'MAGEB4_H'})",0.8666666666666667,5,0.03333333333333333,0.6333333333333333,0.7666666666666667,0.9
"frozenset({'CARD18_EH', 'PSAPL1_H', 'UCN3_EH', 'RGR_H', 'MAGEB4_H'})",0.8666666666666667,5,0.03333333333333333,0.6666666666666666,0.9,0.7666666666666667
"frozenset({'CSN2_EH', 'PSAPL1_H', 'FAM150A_EH', 'RGR_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.7333333333333333,0.9,0.7666666666666667
"frozenset({'CA6_H', 'CARD18_EH', 'FAM150A_EH', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.7666666666666667,0.9333333333333333,0.8333333333333334
"frozenset({'CSN2_EH', 'FAM150A_EH', 'RGR_H', 'HAO1_H', 'CSN3_H'})",0.8666666666666667,5,0.03333333333333333,0.8666666666666667,0.8333333333333334,0.9
"frozenset({'CARD18_EH', 'PSAPL1_H', 'UCN3_EH', 'RGR_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.7333333333333333,0.9,0.7666666666666667
"frozenset({'CA6_H', 'FAM150A_EH', 'MAGEB4_H', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.7,0.9,0.8
"frozenset({'CARD18_EH', 'FAM150A_EH', 'RGR_H', 'HAO1_H', 'CSN3_H'})",0.8666666666666667,5,0.03333333333333333,0.8666666666666667,0.8333333333333334,0.9
"frozenset({'CA6_H', 'FAM150A_EH', 'RGR_H', 'MAGEB4_H', 'HAO1_H'})",0.8666666666666667,5,0.03333333333333333,0.7333333333333333,0.9,0.8666666666666667
"frozenset({'CARD18_EH', 'C1orf94_H', 'FAM150A_EH', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.5666666666666667,0.9,0.7333333333333333
"frozenset({'CSN2_EH', 'FAM150A_EH', 'RGR_H', 'CSN3_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.8666666666666667,0.8666666666666667
"frozenset({'CA6_H', 'CSN2_EH', 'MAGEB4_H', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.7,0.9,0.8
"frozenset({'CA6_H', 'CARD18_EH', 'MAGEB4_H', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.7,0.9,0.8
"frozenset({'CA6_H', 'CSN2_EH', 'FAM150A_EH', 'RGR_H', 'MAGEB4_H'})",0.8666666666666667,5,0.06666666666666667,0.8,0.9333333333333333,0.9
"frozenset({'CA6_H', 'CSN2_EH', 'UCN3_EH', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.7666666666666667,0.9333333333333333,0.8333333333333334
"frozenset({'UCN3_EH', 'RGR_H', 'MAGEB4_H', 'HAO1_H', 'KRT20_H'})",0.8666666666666667,5,0.03333333333333333,0.43333333333333335,0.9,0.7666666666666667
"frozenset({'CARD18_EH', 'RGR_H', 'MAGEB4_H', 'HAO1_H', 'KRT20_H'})",0.8666666666666667,5,0.03333333333333333,0.43333333333333335,0.9,0.7666666666666667
"frozenset({'LOC93432_H', 'CARD18_EH', 'FAM150A_EH', 'RGR_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.9333333333333333,0.8,0.8333333333333334
"frozenset({'CARD18_EH', 'CSN2_EH', 'RGR_H', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.8333333333333334,0.9333333333333333,0.8666666666666667
"frozenset({'CA6_H', 'UCN3_EH', 'MAGEB4_H', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.7,0.9,0.8
"frozenset({'CA6_H', 'RGR_H', 'MAGEB4_H', 'HAO1_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.7,0.9,0.8
"frozenset({'CA6_H', 'CARD18_EH', 'FAM150A_EH', 'RGR_H', 'MAGEB4_H'})",0.8666666666666667,5,0.06666666666666667,0.8,0.9333333333333333,0.9
"frozenset({'C1orf94_H', 'UCN3_EH', 'FAM150A_EH', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,5,0.03333333333333333,0.5666666666666667,0.9,0.7333333333333333
"frozenset({'CA6_H', 'CARD18_EH', 'RGR_H', 'MAGEB4_H', 'RLBP1_H'})",0.8666666666666667,5,0.06666666666666667,0.7666666666666667,0.9333333333333333,0.8333333333333334
"frozenset({'LOC93432_H', 'RLBP1_H', 'FAM150A_EH', 'RGR_H'})",0.8666666666666667,4,0.06666666666666667,0.9333333333333333,0.8,0.8333333333333334
"frozenset({'CSN3_H', 'HAO1_H', 'UCN3_EH', 'RGR_H'})",0.8666666666666667,4,0.03333333333333333,0.8666666666666667,0.8333333333333334,0.9
"frozenset({'PSAPL1_H', 'RLBP1_H', 'FAM150A_EH', 'RGR_H'})",0.8666666666666667,4,0.03333333333333333,0.7333333333333333,0.9,0.7666666666666667
"frozenset({'CSN3_H', 'CARD18_EH', 'RLBP1_H', 'RGR_H'})",0.8666666666666667,4,0.06666666666666667,0.9333333333333333,0.8666666666666667,0.8666666666666667
"frozenset({'CARD18_EH', 'MOG_H', 'MAGEB4_H', 'RGR_H'})",0.8666666666666667,4,0.03333333333333333,0.6333333333333333,0.7666666666666667,0.9
"frozenset({'LOC93432_H', 'CARD18_EH', 'RLBP1_H', 'RGR_H'})",0.8666666666666667,4,0.06666666666666667,0.9333333333333333,0.8,0.8333333333333334
"frozenset({'PSAPL1_H', 'CARD18_EH', 'RGR_H', 'MAGEB4_H'})",0.8666666666666667,4,0.03333333333333333,0.6666666666666666,0.9,0.7666666666666667
"frozenset({'RGR_H', 'CSN2_EH', 'UCN3_EH', 'MAGEB4_H'})",0.8666666666666667,4,0.1,0.8666666666666667,0.9666666666666667,0.9333333333333333
"frozenset({'LOC93432_H', 'CARD18_EH', 'UCN3_EH', 'RGR_H'})",0.8666666666666667,4,0.1,0.9666666666666667,0.8,0.9
"frozenset({'CARD18_EH', 'CSN2_EH', 'RGR_H', 'MAGEB4_H'})",0.8666666666666667,4,0.1,0.8666666666666667,0.9666666666666667,0.9333333333333333
"frozenset({'UCN3_EH', 'RGR_H', 'FAM150A_EH', 'MAGEB4_H'})",0.8666666666666667,4,0.1,0.8666666666666667,0.9666666666666667,0.9333333333333333
"frozenset({'HAO1_H', 'PSAPL1_H', 'CARD18_EH', 'FAM150A_EH'})",0.8666666666666667,4,0.03333333333333333,0.7,0.9,0.7666666666666667
"frozenset({'CA6_H', 'RLBP1_H', 'FAM150A_EH', 'MAGEB4_H'})",0.8666666666666667,4,0.06666666666666667,0.7666666666666667,0.9333333333333333,0.8333333333333334
"frozenset({'CARD18_EH', 'KRT20_H', 'RGR_H', 'MAGEB4_H'})",0.8666666666666667,4,0.06666666666666667,0.4666666666666667,0.9333333333333333,0.8
"frozenset({'CA6_H', 'RLBP1_H', 'CSN2_EH', 'MAGEB4_H'})",0.8666666666666667,4,0.06666666666666667,0.7666666666666667,0.9333333333333333,0.8333333333333334
"frozenset({'PSAPL1_H', 'RGR_H', 'CSN2_EH', 'MAGEB4_H'})",0.8666666666666667,4,0.03333333333333333,0.6666666666666666,0.9,0.7666666666666667
"frozenset({'LOC93432_H', 'CARD18_EH', 'FAM150A_EH', 'RGR_H'})",0.8666666666666667,4,0.1,0.9666666666666667,0.8,0.9
"frozenset({'HAO1_H', 'PSAPL1_H', 'CSN2_EH', 'FAM150A_EH'})",0.8666666666666667,4,0.03333333333333333,0.7,0.9,0.7666666666666667
"frozenset({'CA6_H', 'RGR_H', 'UCN3_EH', 'MAGEB4_H'})",0.8666666666666667,4,0.06666666666666667,0.8,0.9333333333333333,0.9
"frozenset({'LOC93432_H', 'CSN2_EH', 'FAM150A_EH', 'RGR_H'})",0.8666666666666667,4,0.1,0.9666666666666667,0.8,0.9
"frozenset({'CSN3_H', 'LOC93432_H', 'FAM150A_EH', 'RGR_H'})",0.8666666666666667,4,0.06666666666666667,0.9333333333333333,0.7333333333333333,0.8666666666666667
"frozenset({'HAO1_H', 'CARD18_EH', 'RLBP1_H', 'PSAPL1_H'})",0.8666666666666667,4,0.03333333333333333,0.6666666666666666,0.9,0.7333333333333333
"frozenset({'HAO1_H', 'RLBP1_H', 'UCN3_EH', 'RGR_H'})",0.8666666666666667,4,0.06666666666666667,0.8333333333333334,0.9333333333333333,0.8666666666666667
