EVI5L.115704,PLXNB1.5364,PHKA2.5256,KIF13B.23303,PRKCD.5580,TBC1D14.57533,IQCD.115811,ELTD1.64123,KLHL26.55295,TMEM8A.58986,SREBF2.6721,GLTP.51228,TBC1D1.23216,ZNF395.55893,GAK.2580,CTSC.1075,MYCT1.80177,SCAP.22937,FLT1.2321,CXorf36.79742,ST3GAL1.6482,GSS.2937,CAPN1.823,TAF6.6878,KCNAB1.7881,TCF4.6925,LDB2.9079,DHRS7.51635,KCNE3.10008,PLAGL2.5326,CDK18.5129,GPR4.2828,SAP30.8819,ERG.2078,MEF2C.4208,TMEM129.92305,CD34.947,CDH5.1003,ETS1.2113,PECAM1.5175,PAK4.10298,CCDC109A.90550,DALRD3.55152,C19orf51.352909,CNP.1267,CCDC51.79714,DHX30.22907,SLC39A13.91252,NOTCH4.4855,GRK5.2869,VPS25.84313,S1PR1.1901,SLC26A4.5172,GIMAP6.474344,EVPL.2125,GIMAP8.155038,BIN1.274,KIAA0317.9870,TMCC1.23023,LRRC70.100130733,LLGL2.3993,CC2D1A.54862,MID1IP1.58526,GIPC3.126326,MKS1.54903,PLEKHJ1.55111,GIMAP4.55303,APLN.8862,APEH.327,CYYR1.116159,SBK1.388228,RNF123.63891,CD93.22918,C3orf70.285382,ABHD11.83451,ARHGEF15.22899,ROBO4.54538,PCDH12.51294,DLL4.54567,CLEC14A.161198,VEGFA.7422,COASY.80347,FLII.2314,CLEC1A.51267,MAPKAPK3.7867,NR5A2.2494,LRRC8C.84230,C14orf159.80017,TMEM104.54868,ARAP1.116985,ZNF775.285971,HEATR7A.727957,IFT140.9742,APOLD1.81575,CLDN3.1365,LOC100131551.100131551,ESRRA.2101,PTPRB.5787,BCL6B.255877,PLVAP.83483,EPAS1.2034,ECSCR.641700,CLEC16A.23274,NRIP2.83714,KDELC2.143888,INSR.3643,ANKRD9.122416,OLFML2A.169611,NDUFA4L2.56901,GRB7.2886,ATP6V0C.527,LRRC20.55222,RHOJ.57381,SCRIB.23513,MMRN2.79812,CSPG4.1464,PYGB.5834,C13orf15.28984,ENTPD1.953,WIPI1.55062,NCRNA00087.644596,SLC27A4.10999,PDF.64146,P4HTM.54681,CDH13.1012,TPK1.27010,IGFBP6.3489,SLCO1C1.53919,KIAA1737.85457,RGS5.8490,PALM2.AKAP2.445815,CCNI2.645121,F2R.2149,FAM115C.285966,OAZ2.4947,ABHD3.171586,WIPI2.26100,PARP3.10039,BAHD1.22893,KDR.3791,CCDC102B.79839,KLC2.64837,DHCR7.1717,C4orf32.132720,CSNK1D.1453,TIE1.7075,GLRX5.51218,FLI1.2313,EDNRA.1909,STIM1.6786,SC5DL.6309,TBC1D24.57465,DEPDC5.9681,CRTC1.23373,EGLN3.112399,PPAP2A.8611,DYNC2LI1.51626,FLJ32063.150538,NOVA2.4858,C9orf117.286207,GIMAP7.168537,ITGA1.3672,KIAA0556.23247,ARHGEF18.23370,CCDC151.115948,SEPT4.5414,C18orf1.753,ELAC2.60528,C12orf34.84915,REPIN1.29803,LRRC46.90506,SH2D3C.10044,PDIA5.10954,HDAC11.79885,SLBP.7884,BLCAP.10904,GPS1.2873,C6orf136.221545,MTL5.9633,NID1.4811,SDSL.113675,EXOC3L.283849,MXI1.4601,INHBB.3625,ATP6AP2.10159,PDP1.54704,FEM1A.55527,ANXA11.311,ITGA4.3676,CXCR7.57007,GPSM2.29899,PLXDC1.57125,MAEA.10296,SLC25A35.399512,P4HA1.5033,PDHA1.5160,FAM13C.220965,APOL3.80833,FLT4.2324,TMEM33.55161,ATG4D.84971,PSKH1.5681,SH2B1.25970,KIF1C.10749,ADAMTSL1.92949,KIF9.64147,DAAM2.23500,ST6GALNAC3.256435,CALD1.800,GIMAP5.55340,MRPS25.64432,ARHGAP39.80728,C14orf135.64430,TADA2B.93624,TMEM204.79652,PODXL.5420,LETM1.3954,CCDC134.79879,GJA4.2701,GOT2.2806,GBP4.115361,CCDC135.84229,ENG.2022,SMCR7.125170,APBB2.323,IFRD2.7866,PXMP4.11264,ARHGAP6.395,CYP2J2.1573,TRPM4.54795,TP53I11.9537,GRPEL2.134266,TUFM.7284,RAP2A.5911,IDH3A.3419,RAB3A.5864,KSR1.8844,USP19.10869,BNIP3L.665,ATP6AP1.537,CSGALNACT2.55454,BAP1.8314,HPCAL1.3241,FAM198B.51313,CARD8.22900,CALCRL.10203,SLC4A5.57835,PRDM4.11108,ESM1.11082,FMNL3.91010,SCAMP4.113178,SH2B3.10019,PCSK6.5046,GJC1.10052,ATP7A.538,LARS2.23395,ELMO1.9844,NR3C1.2908,MCRS1.10445,TSEN2.80746,TMEM115.11070,KIAA1462.57608,C16orf7.9605,TLR3.7098,COL4A1.1282,MPV17L2.84769,INPPL1.3636,VWF.7450,ATP6V1H.51606,ADIPOR2.79602,COQ9.57017,DTNB.1838,SPRY1.10252,OSBPL2.9885,NDUFV1.4723,FAM101B.359845,C17orf97.400566,CD36.948,ITFG3.83986,TRAF4.9618,TPRG1.285386,MGAT4B.11282,ACSS2.55902,DPYSL2.1808,EMCN.51705,C19orf26.255057,CLDN4.1364,HMGB3.3149,SYNPO.11346,DAB2IP.153090,ITGA5.3678,ADCY4.196883,OGG1.4968,MED24.9862,P2RY14.9934,TEX264.51368,SPRY4.81848,CUX1.1523,SLC25A39.51629,IL3RA.3563,NUDT9.53343,PRELID2.153768,FBXO33.254170,ZNF777.27153,EDN1.1906,RASGRP3.25780,KATNB1.10300,RPUSD3.285367,KCNQ1.3784,NAP1L4.4676,CNRIP1.25927,ISCU.23479,PWWP2A.114825,KIAA1522.57648,UQCRC1.7384,ZMYND10.51364,ACAD10.80724,RAPGEF4.11069,RRP9.9136,NEURL1B.54492,FOXC1.2296,SLC17A4.10050,ZBTB47.92999,OXNAD1.92106,CDC42BPG.55561,TARP.445347,GBP1.2633,PLCD3.113026,DNAJC5.80331,PEAR1.375033,PIGQ.9091,TMEM51.55092,TSPAN7.7102,PTPN23.25930,ZEB1.6935,PRKAG2.51422,PDGFB.5155,LIMA1.51474,TM7SF2.7108,TMEM91.641649,GPD1L.23171,PIP4K2C.79837,KLHL3.26249,KCNE4.23704,CDK16.5127,A2M.2,C2orf62.375307,BCR.613,TNS1.7145,ZNF629.23361,WBSCR28.135886,NPTN.27020,PGF.5228,HGFAC.3083,NEK8.284086,HS3ST1.9957,GIT2.9815,PDE2A.5138,RAB11FIP4.84440,ZEB2.9839,FBRSL1.57666,CDCA2.157313,PRKCH.5583,TFIP11.24144,NSUN5.55695,PTCD1.26024,TMEM55B.90809,PPP2R5A.5525,MFSD3.113655,FLJ35390.255031,C20orf202.400831,CCDC85C.317762,VGLL4.9686,ANGPT2.285,BNIP3.664,HEYL.26508,VAC14.55697,FUT1.2523,ENPP3.5169,PAX8.7849,FUK.197258,POPDC2.64091,GUCY1A3.2982,SLC6A3.6531,ProSAPiP1.9762,LYSMD2.256586,TRIM68.55128,USHBP1.83878,GALNTL2.117248,FAM110B.90362,HMCN1.83872,GORASP1.64689,MUDENG.55745,DBN1.1627,SCARF1.8578,EFCAB1.79645,FTSJ3.117246,PRMT8.56341,TADA3.10474,NR3C2.4306,WDR24.84219,SACM1L.22908,ODC1.4953,ELF3.1999,MYO19.80179,ELAVL2.1993,MTMR14.64419,C19orf52.90580,FAM26E.254228,CAV1.857,LOC154761.154761,LOC401431.401431,EXOC7.23265,NES.10763,TEK.7010,P2RY1.5028,NHLRC4.283948,PEA15.8682,SLFN11.91607,PLEKHA2.59339,PRDM1.639,KLHL25.64410,EBF1.1879,ALAS1.211,ARRDC3.57561,PFKM.5213,SCN4A.6329,NDOR1.27158,SYNJ2BP.55333,JAM2.58494,AXIN1.8312,GATA2.2624,CUEDC1.404093,ST8SIA4.7903,RAMP2.10266,STRBP.55342,SLC25A38.54977,MCAM.4162,TRPC4.7223,BCL7A.605,PXK.54899,ARAP3.64411,PIGA.5277,COL23A1.91522,ANGPT1.284,SH2D4A.63898,ANGPTL4.51129,FOXN3.1112,PHB.5245,TRAPPC6B.122553,MECP2.4204,SH3GLB1.51100,DDR1.780,EXOC3L2.90332,LOC158376.158376,CCDC28B.79140,CCND1.595,LGI4.163175,LHFP.10186,C7orf68.29923,NRP1.8829,TMEM8B.51754,GMDS.2762,SPATA12.353324,FOXJ3.22887,STC2.8614,UPF0639.400224,LOC644538.644538,PCNXL3.399909,FHL5.9457,LOX.4015,TKT.7086,C2orf15.150590,BTNL9.153579,HOXA3.3200,FBXL19.54620,UPP1.7378,APOO.79135,GLB1.2720,PARS2.25973,PPP1R3C.5507,FAM71E1.112703,C22orf25.128989,C15orf59.388135,LOC100129034.100129034,TGIF1.7050,LOC349114.349114,BPGM.669,FLOT2.2319,SPARCL1.8404,RALGPS1.9649,ARHGEF17.9828,LRCH4.4034,MKNK2.2872,TRAK1.22906,SMARCA4.6597,GDE1.51573,KIAA1609.57707,PCDH17.27253,PDGFRB.5159,FBXW9.84261,AKR1C2.1646,ATP6V1C2.245973,EPHA1.2041,AAGAB.79719,SLC2A12.154091,CMTM4.146223,CLPB.81570,MYO10.4651,FOXJ1.2302,APLP2.334,LAMB1.3912,FOLH1.2346,DLG3.1741,AK1.203,PLXND1.23129,GPR21.2844,PDZD2.23037,DEF8.54849,LONRF1.91694,TMEM117.84216,CHERP.10523,CDK19.23097,KCTD1.284252,FARP1.10160,ZDHHC23.254887,CIAPIN1.57019,SVIP.258010,CEP78.84131,LEPROTL1.23484,C1orf186.440712,RAMP3.10268,USP7.7874,HIP1R.9026,LIMCH1.22998,CCDC13.152206,CXorf40A.91966,C2orf39.92749,SAMD13.148418,TOM1.10043,RAP1GAP.5909,BRSK1.84446,LDHA.3939,MRPL38.64978,GAS2L1.10634,NPAS2.4862,PRR16.51334,C9orf171.389799,MOBKL1A.92597,LZTS1.11178,FATE1.89885,SLC3A2.6520,GPAM.57678,CYB561.1534,TXNRD2.10587,FOXK2.3607,SNX24.28966,C20orf160.140706,BCAR1.9564,CEND1.51286,GLIS2.84662,TIMP3.7078,SETMAR.6419,GNA11.2767,S1PR3.1903,ZFYVE1.53349,HSPA12B.116835,FAM70B.348013,GIPC1.10755,RBM15B.29890,C17orf90.339229,PTGES2.80142,DOCK6.57572,GPR116.221395,ATP1B2.482,NICN1.84276,PRSS23.11098,ESAM.90952,ZNF521.25925,RABEP2.79874,FHDC1.85462,MMP15.4324,GNG2.54331,SH3BP4.23677,LOC145837.145837,HCCS.3052,QARS.5859,SPEF1.25876,C3orf39.84892,EXOSC7.23016,PRICKLE1.144165,SLC43A2.124935,PLEKHG2.64857,NGF.4803,TENC1.23371,ZNF366.167465,AKT1.207,CHCHD7.79145,SSH3.54961,RSPH4A.345895,RNF31.55072,MORN5.254956,UNC5CL.222643,SEMA5B.54437,SOX7.83595,TSC22D4.81628,CCDC65.85478,ABHD8.79575,C3orf18.51161,FAM108C1.58489,ATP6V1D.51382,CCDC71.64925,SPRED1.161742,FOXP4.116113,NEDD4L.23327,COPG2.26958,DAGLB.221955,GTPBP5.26164,LRRC17.10234,MTMR11.10903,FAM109A.144717,RIT1.6016,SLC25A4.291,TNFAIP8L3.388121,ARMC7.79637,PRPF40B.25766,GABRD.2563,C3orf31.132001,GTF2IRD1.9569,PELI1.57162,AKR1C1.1645,NRIP3.56675,NDUFAF3.25915,ACLY.47,FAM163A.148753,ADORA2A.135,GPR124.25960,SMTNL1.219537,ADCK1.57143,PDK1.5163,CAPSL.133690,ACVRL1.94,INCA1.388324,UAP1.6675,SLC39A14.23516,DCPS.28960,SMPD1.6609,C16orf93.90835,MARCH9.92979,ASPSCR1.79058,SPARC.6678,CYSLTR1.10800,METRNL.284207,CCDC103.388389,TBXA2R.6915,SPNS1.83985,HRC.3270,ARRDC1.92714,IDH2.3418,TNFAIP8L1.126282,FAM102A.399665,POFUT1.23509,FAM155B.27112,FIGNL2.401720,CTXN1.404217,SUMF1.285362,DAG1.1605,VTI1B.10490,WDR6.11180,FAM189A2.9413,AMACR.23600,CPA6.57094,EHBP1.23301,CCDC40.55036,POLDIP2.26073,GET4.51608,CRLS1.54675,FOXN2.3344,IVD.3712,TAF5.6877,MN1.4330,BCAT2.587,CHSY3.337876,NEK6.10783,ATP6V0E2.155066,CACNA1C.775,PLIN2.123,GALNT11.63917,SLC2A4.6517,LRRFIP2.9209,FLYWCH1.84256,SPHK2.56848,LINGO1.84894,ZNF25.219749,KIAA0664.23277,UBAC1.10422,SCN4B.6330,NUDT22.84304,PWWP2B.170394,WFDC12.128488,MARK2.2011,SHMT1.6470,F8.2157,HES6.55502,TMTC1.83857,GNPNAT1.64841,AMFR.267,KCNJ11.3767,ATP6V0A1.535,TRIM2.23321,PTRH1.138428,KIF21A.55605,PPIP5K1.9677,ADSSL1.122622,VARS.7407,SDF2.6388,X..90288,KRBA1.84626,PPM1F.9647,LRRN4.164312,SCHIP1.29970,TRIB2.28951,LIX1L.128077,LRRC10B.390205,CCNG2.901,MAD1L1.8379,TSFM.10102,GRAP.10750,SPTBN4.57731,STC1.6781,TK2.7084,DARS.1615,SLC1A2.6506,UPF1.5976,TXNDC6.347736,NME6.10201,LHX6.26468,SYT7.9066,GPRC5C.55890,LYPLA2.11313,HEY1.23462,TBRG4.9238,DCHS1.8642,ERBB2.2064,ABHD14B.84836,GRM1.2911,OCIAD2.132299,RNF219.79596,C15orf61.145853,ARHGDIB.397,SLC16A11.162515,FAM162B.221303,HECW2.57520,NEURL.9148,LOC401052.401052,TSR2.90121,SDR39U1.56948,PDHB.5162,ASB16.92591,SLC28A1.9154,CTTN.2017,SLC25A12.8604,C8orf22.492307,COQ10A.93058,CS.1431,CCDC120.90060,FGF7.2252,NAPA.8775,SLC39A3.29985,PISD.23761,C10orf10.11067,GAB2.9846,PGP.283871,ATP6V1A.523,OAS2.4939,SDCBP2.27111,GLOD4.51031,TOMM34.10953,GFOD1.54438,NARFL.64428,ARHGAP18.93663,SAMD12.401474,GCDH.2639,UBE2J1.51465,ZNF275.10838,SLC15A4.121260,BTN3A3.10384,AVPR1A.552,DYSF.8291,ASTN2.23245,NRN1.51299,TUSC2.11334,SHROOM4.57477,ATP13A1.57130,EXPH5.23086,DUSP1.1843,UNC119.9094,RGL1.23179,LRRC57.255252,AKT2.208,CPLX1.10815,SNX33.257364,RNPS1.10921,INSIG1.3638,UNC5B.219699,COX10.1352,UPB1.51733,SLC47A2.146802,C9orf7.11094,AMPD3.272,ADCY1.107,MAPRE2.10982,ERAL1.26284,GDF6.392255,KCP.375616,MBNL1.4154,TSEN54.283989,ATG2A.23130,ATPAF2.91647,STARD10.10809,DNASE1.1773,ENPP2.5168,TUBG1.7283,C15orf52.388115,TMEM38A.79041,ME3.10873,SH3GLB2.56904,ARID3A.1820,ST14.6768,PLSCR4.57088,DCLK3.85443,WDR1.9948,RALA.5898,CHST2.9435,FAM172A.83989,LPCAT1.79888,NEK11.79858,ABCG2.9429,LYRM7.90624,C3orf58.205428,KIAA1467.57613,FANK1.92565,SIRT5.23408,CCDC12.151903,RBM22.55696,ACACB.32,TLCD1.116238,GABPA.2551,FAM184B.27146,NEURL2.140825,LASP1.3927,TMEM26.219623,HNMT.3176,INSIG2.51141,PAG1.55824,ATP5A1.498,TMEM120B.144404,C8orf71.26138,GNA14.9630,LRRC50.123872,RUVBL1.8607,POR.5447,LBR.3930,C16orf55.124045,FLYWCH2.114984,SSPN.8082,SPATS2L.26010,DDX28.55794,SLC44A4.80736,GBA2.57704,CLCN7.1186,SOX17.64321,C3orf75.54859,NINL.22981,SNCAIP.9627,SYN3.8224,MPPED2.744,RBP7.116362,NPTX2.4885,SLC2A5.6518,SPIRE1.56907,ASPHD2.57168,PDHX.8050,ANO1.55107,PAPLN.89932,AFAP1L1.134265,FOXC2.2303,CMTM7.112616,NOS3.4846,RNASE4.6038,NRG2.9542,AKAP1.8165,TAX1BP3.30851,FAM63A.55793,ARHGEF6.9459,LOC92659.92659,CD248.57124,ERP29.10961,TMUB2.79089,MSN.4478,C2orf81.388963,NRL.4901,P2RY8.286530,TCTN1.79600,NDUFS7.374291,MRVI1.10335,ITPK1.3705,SNTB1.6641,PTPRJ.5795,MLLT1.4298,SLC9A1.6548,ZDHHC1.29800,ZNF48.197407,SPSB2.84727,DLEC1.9940,C19orf47.126526,PTPN21.11099,C17orf63.55731,MTUS1.57509,SCARB1.949,RHOT2.89941,FAM174A.345757,ABCB8.11194,MAP2K1.5604,ZDHHC3.51304,PTPN12.5782,AHSA1.10598,C6orf226.441150,KIAA1328.57536,RLF.6018,KRT222.125113,PCSK4.54760,ACAD11.84129,VARS2.57176,FASTK.10922,CTDP1.9150,DUSP8.1850,PRKCE.5581,TTLL1.25809,PLCD1.5333,C19orf73.55150,CNTD2.79935,F2RL3.9002,CASZ1.54897,ITPRIPL2.162073,TMEM116.89894,FXR2.9513,GOLM1.51280,TNFSF13.8741,NAGLU.4669,TCP11L1.55346,COL25A1.84570,MUC20.200958,LMF1.64788,ICA1.3382,LDHB.3945,RHPN1.114822,FRMPD4.9758,RFX8.731220,DOK4.55715,CPNE2.221184,IDO1.3620,DENND5A.23258,CYBA.1535,AIMP2.7965,LPIN1.23175,ZDHHC8P1.150244,SECISBP2L.9728,NAT8L.339983,ACTR3B.57180,MEF2A.4205,UBL3.5412,PNMA2.10687,DDX59.83479,TMEM176B.28959,ASRGL1.80150,ATG4A.115201,PPP1R12B.4660,WNT5A.7474,SATB2.23314,ARCN1.372,ANO10.55129,SPAG7.9552,C5orf30.90355,PCDH18.54510,RGS16.6004,SHANK3.85358,ZDHHC7.55625,LRRC32.2615,ARL6.84100,CYB561D2.11068,MRM1.79922,NNT.23530,TMEM9B.56674,FOXRED1.55572,PNPLA8.50640,CTDSPL.10217,GRLF1.2909,LOC388242.388242,RDH11.51109,NECAB3.63941,SMPDL3A.10924,BAG1.573,KLHDC9.126823,XKR4.114786,SMARCD2.6603,C16orf71.146562,UACA.55075,FRZB.2487,HIGD1B.51751,DCAF16.54876,GADD45G.10912,AHCYL2.23382,ADPRH.141,PLLP.51090,ST8SIA5.29906,OR51E1.143503,KIAA0922.23240,EML2.24139,COL5A3.50509,RAP2C.57826,ITGA10.8515,FUT11.170384,FAM186B.84070
EH,EL,L,EH,EH,EH,EL,M,EH,EH,EH,EH,EH,L,EH,L,M,EH,M,M,EH,L,EH,M,EL,L,L,EH,EL,EH,EL,L,EL,M,L,EH,M,M,L,L,EH,M,L,EL,EL,M,EH,EH,M,L,EL,M,EH,L,EL,L,EL,EH,L,L,H,EH,H,M,EL,EH,L,M,EH,M,H,EH,M,L,H,M,M,M,L,M,M,EL,EL,L,H,M,H,EH,M,EH,EH,EH,EL,L,EL,EL,EH,L,M,L,L,M,EH,L,H,M,EH,L,L,M,EH,M,M,EH,L,L,H,M,L,EL,EH,EH,L,H,L,EL,EL,EL,EH,M,EH,EH,L,L,H,EH,H,EH,EH,M,L,EH,EH,H,L,M,EH,L,L,EH,EH,EH,EH,EH,L,M,EL,M,M,M,L,M,H,EH,EH,L,M,L,EH,EH,M,M,L,EH,EH,EH,EL,EH,EH,L,EH,M,L,L,EH,EH,EH,H,EL,M,EH,L,EH,H,L,EH,EH,L,H,EH,EH,EH,EH,M,L,L,L,L,EL,L,EH,M,EH,EH,L,L,EH,EH,L,EH,EL,EL,L,M,H,EH,EH,EH,EL,EH,EH,EH,H,EL,EH,EH,EL,EH,EL,EH,EL,EH,EL,EH,L,M,EH,EH,M,M,EH,L,M,L,EH,EH,EL,L,EH,M,M,L,H,EL,M,EH,EH,M,EH,EH,EH,H,L,EH,EH,L,EL,L,H,L,H,M,EL,EL,L,EH,H,EH,L,EH,M,M,H,EL,EH,EH,L,EH,EH,M,EH,L,EH,EH,EL,M,H,M,EH,EH,L,EH,EH,EH,EH,L,EH,H,H,H,EL,EL,EH,EH,H,EH,EL,EL,EH,L,H,EH,EH,EH,EL,EH,L,EH,EH,EL,EH,EH,EH,EL,EH,L,L,EH,L,H,L,EH,L,L,L,EH,L,M,EH,EL,H,M,H,EH,H,EH,EH,EH,EH,EH,M,EH,H,M,L,L,EH,H,EL,M,EL,M,EL,L,H,EH,EH,M,L,EH,M,EH,EH,EH,M,EL,EL,EH,EH,EH,EH,EH,EL,H,EH,EH,M,EH,L,M,M,EH,EL,L,L,M,EH,EL,EL,EL,L,EH,EL,EH,L,EH,L,EH,EH,EL,M,EH,EH,L,L,EH,EH,L,EL,H,EH,L,EH,EL,EH,EH,L,EH,M,EH,EH,EL,EH,L,M,EH,M,EL,EL,L,EL,EH,H,H,EL,L,EH,EL,EH,EL,M,EH,M,M,EL,L,EH,EH,H,L,EH,EH,EH,EH,EL,L,EH,EH,EL,EH,EH,EH,H,EH,EH,H,EH,EL,M,L,L,L,EH,EH,EH,EH,EH,EH,EH,EL,EH,H,M,EH,H,L,L,EH,EH,EH,EH,EH,EL,EH,EL,EH,EL,EH,EH,L,EL,L,EH,H,EH,H,EH,H,EH,EH,EH,EL,M,EL,EH,EL,L,M,EH,L,L,EH,EH,EL,EH,L,EH,M,H,EH,M,H,EH,EH,L,EH,M,M,H,EH,L,EH,M,EH,EL,EH,H,L,M,EH,EH,EH,EL,EH,EL,EH,M,EL,EH,EH,EL,EH,EL,EL,M,M,EH,EH,H,EL,EH,L,EL,EL,L,H,EL,H,EH,EH,EH,M,L,L,EH,H,EL,EH,EL,EL,EL,EL,EH,EH,EL,H,M,EH,M,EL,H,EH,EH,EL,L,M,L,EL,EH,L,L,L,M,EH,EL,EH,EH,EL,L,L,L,H,EH,EL,L,L,EL,M,EH,L,EH,EH,EH,EL,L,EH,EH,EH,EH,EH,EL,L,EL,EL,L,H,M,M,EH,EL,L,H,L,EL,EH,L,EL,H,EH,H,L,EH,L,EL,M,EH,L,EH,EH,H,EH,EL,L,M,L,EH,EH,EH,EL,EH,EH,EH,EH,M,EL,EL,EL,L,M,EL,EL,L,EL,L,EH,L,EH,M,EH,M,L,L,EH,EH,EL,EH,L,EH,M,EL,EH,H,M,EL,L,EH,EL,L,EH,L,EH,L,M,EH,EH,EH,EH,EH,EH,EL,H,EH,M,EH,EH,M,EH,EH,EH,EH,L,EH,EH,EH,L,EH,L,M,L,H,EH,EH,EH,EL,EH,L,EL,EH,L,EH,L,EH,EL,EH,EH,EL,H,EL,EH,EH,EH,EL,H,EH,M,L,EL,EL,EH,EH,EH,EH,EL,L,EL,M,L,EH,M,H,EH,M,L,EH,EH,EH,EH,EH,EH,EL,M,EH,EH,EH,L,EL,EL,EL,EH,M,EH,L,H,EH,L,EH,H,L,EH,EH,EL,L,EL,EL,H,EH,EH,EH,H,L,H,H,EL,EL,M,EL,EL,EH,L,EH,EH,L,EH,H,EH,M,EH,L,M,EL,EH,EH,EH,EL,EL,H,EL,EL,M,EL,EH,H,EL,EH,EH,EL,L,M,EL,EL,EL,EH,EL,EL,EH,H,EH,EH,EH,EH,EH,EH,H,M,EL,EH,EH,M,EH,EL,H,EH,EH,EH,EH,EL,EH,L,H,L,EL,M,EL,L,EH,EH,EH,EH,EH,M,EH,L,L,EH,EH,EH,L,EH,L,H,EL,EL,EH,EH,EH,H,EL,EH,M,EL,EH,M,L,EL,EH,EH,H,EH,EL,EH,H,EH,EL,L,EL,EL,EH,EH,H,EL,EH,EH,EL,EH,EH,EH,L,EH,L,EH,EH,M,EH,EH,EH,EH,EH,EH,EL,EH,EH,EL,EH,EL,L,EL,H,EL,EL,L,EH,EH,EH,L,EH,EH,L,H,EH,M,EH,EL,L,EH
